date,NO2,CO,SO2,O3
2026-08-07,1.699548688934142e-05,0.0290807096802807,-0.0001138470840184,0.1206625707301439
2026-08-08,2.5704325928403925e-05,0.0291103558505282,-7.49408449164115e-05,0.1213183198489394
2026-08-09,1.886000996355684e-05,0.0277963116606499,0.0002298070806978,0.1226860492252836
2026-08-10,4.077746934154465e-05,0.0334139057350429,5.544130897305877e-05,0.1220162860026546
2026-08-11,2.3143152442831445e-05,0.028122395475177,0.0001957378147589,0.1216186079032281
2026-08-12,1.9494322054191387e-05,0.0305654423703488,0.0001427146542719,0.1209528944363781
2026-08-13,2.860316945794367e-05,0.0306282069534063,0.0001638252861084,0.1175017442243794
2026-08-14,2.1942999336140336e-05,0.034846898460505,-9.224116258658742e-05,0.1185978852650698
2026-08-15,2.067966074443548e-05,0.0314996393806323,4.935788458553248e-05,0.1186922833907837
2026-08-16,2.195908841299984e-05,0.0287956034435945,6.615308223912064e-05,0.1180200627913662
2026-08-17,1.0436945975319151e-05,0.0294429071620106,5.557385549193486e-05,0.1209903075998904
2026-08-18,1.744445816493007e-05,0.0289275647829408,0.0001995926563629,0.1204595137752738
2026-08-19,1.3571511584921287e-05,0.0258619482495955,0.000201729562297,0.12013834335056
2026-08-20,1.2502593894428824e-05,0.0270156074230643,5.577910826252412e-05,0.120057529386352
2026-08-21,1.992505867613492e-05,0.0249773739103941,-2.943828280262391e-05,0.1215697623351041
2026-08-22,1.5591297755671956e-05,0.0292184271716645,3.280851223053105e-05,0.1211639749361019
2026-08-23,2.080058742042941e-05,0.0345256953847174,-0.0001673820003892,0.1201246725577934
2026-08-24,2.603654124244463e-05,0.0309285544272926,0.0002091994890678,0.1212433100331063
